County,Year,Deaths,County_Name,State
"Berkshire County, MA",2005.0,18.0,Berkshire County, MA
"Berkshire County, MA",2007.0,15.0,Berkshire County, MA
"Berkshire County, MA",2008.0,10.0,Berkshire County, MA
"Berkshire County, MA",2009.0,16.0,Berkshire County, MA
"Berkshire County, MA",2010.0,10.0,Berkshire County, MA
"Berkshire County, MA",2011.0,12.0,Berkshire County, MA
"Berkshire County, MA",2012.0,16.0,Berkshire County, MA
"Berkshire County, MA",2013.0,19.0,Berkshire County, MA
"Berkshire County, MA",2014.0,24.0,Berkshire County, MA
"Berkshire County, MA",2015.0,32.0,Berkshire County, MA
"Bernalillo County, NM",2003.0,130.0,Bernalillo County, NM
"Bernalillo County, NM",2004.0,115.0,Bernalillo County, NM
"Bernalillo County, NM",2005.0,147.0,Bernalillo County, NM
"Bernalillo County, NM",2006.0,152.0,Bernalillo County, NM
"Bernalillo County, NM",2007.0,157.0,Bernalillo County, NM
"Bernalillo County, NM",2008.0,188.0,Bernalillo County, NM
"Bernalillo County, NM",2009.0,131.0,Bernalillo County, NM
"Bernalillo County, NM",2010.0,152.0,Bernalillo County, NM
"Bernalillo County, NM",2011.0,175.0,Bernalillo County, NM
"Bernalillo County, NM",2012.0,162.0,Bernalillo County, NM
"Bernalillo County, NM",2013.0,124.0,Bernalillo County, NM
"Bernalillo County, NM",2014.0,173.0,Bernalillo County, NM
"Bernalillo County, NM",2015.0,170.0,Bernalillo County, NM
"Berrien County, MI",2005.0,15.0,Berrien County, MI
"Berrien County, MI",2006.0,21.0,Berrien County, MI
"Berrien County, MI",2007.0,15.0,Berrien County, MI
"Berrien County, MI",2008.0,15.0,Berrien County, MI
"Berrien County, MI",2009.0,21.0,Berrien County, MI
"Berrien County, MI",2010.0,17.0,Berrien County, MI
"Berrien County, MI",2011.0,19.0,Berrien County, MI
"Berrien County, MI",2012.0,17.0,Berrien County, MI
"Berrien County, MI",2013.0,16.0,Berrien County, MI
"Berrien County, MI",2014.0,31.0,Berrien County, MI
"Berrien County, MI",2015.0,30.0,Berrien County, MI
"Bexar County, TX",2003.0,138.0,Bexar County, TX
"Bexar County, TX",2004.0,148.0,Bexar County, TX
"Bexar County, TX",2005.0,176.0,Bexar County, TX
"Bexar County, TX",2006.0,166.0,Bexar County, TX
"Bexar County, TX",2007.0,104.0,Bexar County, TX
"Bexar County, TX",2008.0,146.0,Bexar County, TX
"Bexar County, TX",2009.0,172.0,Bexar County, TX
"Bexar County, TX",2010.0,168.0,Bexar County, TX
"Bexar County, TX",2011.0,239.0,Bexar County, TX
"Bexar County, TX",2012.0,174.0,Bexar County, TX
"Bexar County, TX",2013.0,152.0,Bexar County, TX
"Bexar County, TX",2014.0,161.0,Bexar County, TX
"Bexar County, TX",2015.0,179.0,Bexar County, TX
"Bibb County, GA",2003.0,13.0,Bibb County, GA
"Bibb County, GA",2004.0,11.0,Bibb County, GA
"Bibb County, GA",2005.0,24.0,Bibb County, GA
"Bibb County, GA",2007.0,12.0,Bibb County, GA
"Bibb County, GA",2008.0,14.0,Bibb County, GA
"Bibb County, GA",2009.0,12.0,Bibb County, GA
"Bibb County, GA",2010.0,12.0,Bibb County, GA
"Bibb County, GA",2011.0,17.0,Bibb County, GA
"Bibb County, GA",2012.0,10.0,Bibb County, GA
"Bibb County, GA",2013.0,14.0,Bibb County, GA
"Bibb County, GA",2014.0,11.0,Bibb County, GA
"Bibb County, GA",2015.0,14.0,Bibb County, GA
"Blair County, PA",2003.0,21.0,Blair County, PA
"Blair County, PA",2004.0,12.0,Blair County, PA
"Blair County, PA",2005.0,21.0,Blair County, PA
"Blair County, PA",2006.0,18.0,Blair County, PA
"Blair County, PA",2007.0,13.0,Blair County, PA
"Blair County, PA",2008.0,19.0,Blair County, PA
"Blair County, PA",2009.0,17.0,Blair County, PA
"Blair County, PA",2011.0,22.0,Blair County, PA
"Blair County, PA",2012.0,18.0,Blair County, PA
"Blair County, PA",2013.0,16.0,Blair County, PA
"Blair County, PA",2014.0,19.0,Blair County, PA
"Blair County, PA",2015.0,35.0,Blair County, PA
"Blount County, AL",2008.0,15.0,Blount County, AL
"Blount County, AL",2012.0,15.0,Blount County, AL
"Blount County, AL",2013.0,10.0,Blount County, AL
"Blount County, AL",2014.0,11.0,Blount County, AL
"Blount County, AL",2015.0,11.0,Blount County, AL
"Blount County, TN",2003.0,14.0,Blount County, TN
"Blount County, TN",2004.0,12.0,Blount County, TN
"Blount County, TN",2005.0,16.0,Blount County, TN
"Blount County, TN",2006.0,16.0,Blount County, TN
"Blount County, TN",2007.0,24.0,Blount County, TN
"Blount County, TN",2008.0,14.0,Blount County, TN
"Blount County, TN",2009.0,17.0,Blount County, TN
"Blount County, TN",2010.0,29.0,Blount County, TN
"Blount County, TN",2011.0,22.0,Blount County, TN
"Blount County, TN",2012.0,26.0,Blount County, TN
"Blount County, TN",2013.0,22.0,Blount County, TN
"Blount County, TN",2014.0,19.0,Blount County, TN
"Blount County, TN",2015.0,31.0,Blount County, TN
"Bonneville County, ID",2008.0,13.0,Bonneville County, ID
"Bonneville County, ID",2009.0,13.0,Bonneville County, ID
"Bonneville County, ID",2010.0,13.0,Bonneville County, ID
"Bonneville County, ID",2011.0,12.0,Bonneville County, ID
"Bonneville County, ID",2012.0,15.0,Bonneville County, ID
"Bonneville County, ID",2013.0,33.0,Bonneville County, ID
"Bonneville County, ID",2014.0,19.0,Bonneville County, ID
"Bonneville County, ID",2015.0,27.0,Bonneville County, ID
"Boone County, IN",2013.0,14.0,Boone County, IN
"Boone County, IN",2015.0,11.0,Boone County, IN
"Boone County, KY",2003.0,11.0,Boone County, KY
"Boone County, KY",2005.0,10.0,Boone County, KY
"Boone County, KY",2006.0,18.0,Boone County, KY
"Boone County, KY",2007.0,18.0,Boone County, KY
"Boone County, KY",2008.0,19.0,Boone County, KY
"Boone County, KY",2009.0,19.0,Boone County, KY
"Boone County, KY",2010.0,28.0,Boone County, KY
"Boone County, KY",2011.0,20.0,Boone County, KY
"Boone County, KY",2012.0,26.0,Boone County, KY
"Boone County, KY",2013.0,37.0,Boone County, KY
"Boone County, KY",2014.0,29.0,Boone County, KY
"Boone County, KY",2015.0,47.0,Boone County, KY
"Boone County, MO",2003.0,11.0,Boone County, MO
"Boone County, MO",2004.0,12.0,Boone County, MO
"Boone County, MO",2005.0,11.0,Boone County, MO
"Boone County, MO",2006.0,17.0,Boone County, MO
"Boone County, MO",2007.0,15.0,Boone County, MO
"Boone County, MO",2008.0,19.0,Boone County, MO
"Boone County, MO",2009.0,21.0,Boone County, MO
"Boone County, MO",2010.0,22.0,Boone County, MO
"Boone County, MO",2011.0,19.0,Boone County, MO
"Boone County, MO",2012.0,16.0,Boone County, MO
"Boone County, MO",2013.0,18.0,Boone County, MO
"Boone County, MO",2014.0,12.0,Boone County, MO
"Boone County, MO",2015.0,18.0,Boone County, MO
"Boone County, WV",2004.0,11.0,Boone County, WV
"Boone County, WV",2008.0,11.0,Boone County, WV
"Boone County, WV",2010.0,17.0,Boone County, WV
"Boone County, WV",2011.0,23.0,Boone County, WV
"Boone County, WV",2012.0,16.0,Boone County, WV
"Boone County, WV",2013.0,16.0,Boone County, WV
"Boone County, WV",2014.0,22.0,Boone County, WV
"Boone County, WV",2015.0,15.0,Boone County, WV
"Bossier Parish, LA",2003.0,16.0,Bossier Parish, LA
"Bossier Parish, LA",2005.0,17.0,Bossier Parish, LA
"Bossier Parish, LA",2006.0,10.0,Bossier Parish, LA
"Bossier Parish, LA",2007.0,18.0,Bossier Parish, LA
"Bossier Parish, LA",2008.0,16.0,Bossier Parish, LA
"Bossier Parish, LA",2009.0,12.0,Bossier Parish, LA
"Bossier Parish, LA",2010.0,12.0,Bossier Parish, LA
"Bossier Parish, LA",2013.0,15.0,Bossier Parish, LA
"Boulder County, CO",2003.0,20.0,Boulder County, CO
"Boulder County, CO",2004.0,20.0,Boulder County, CO
"Boulder County, CO",2005.0,26.0,Boulder County, CO
"Boulder County, CO",2006.0,29.0,Boulder County, CO
"Boulder County, CO",2007.0,33.0,Boulder County, CO
"Boulder County, CO",2008.0,33.0,Boulder County, CO
"Boulder County, CO",2009.0,28.0,Boulder County, CO
"Boulder County, CO",2010.0,16.0,Boulder County, CO
"Boulder County, CO",2011.0,28.0,Boulder County, CO
"Boulder County, CO",2012.0,23.0,Boulder County, CO
"Boulder County, CO",2013.0,42.0,Boulder County, CO
"Boulder County, CO",2014.0,33.0,Boulder County, CO
"Boulder County, CO",2015.0,32.0,Boulder County, CO
"Boyd County, KY",2008.0,24.0,Boyd County, KY
"Boyd County, KY",2009.0,16.0,Boyd County, KY
"Boyd County, KY",2010.0,21.0,Boyd County, KY
"Boyd County, KY",2011.0,12.0,Boyd County, KY
"Boyd County, KY",2012.0,10.0,Boyd County, KY
"Boyd County, KY",2014.0,15.0,Boyd County, KY
"Boyd County, KY",2015.0,20.0,Boyd County, KY
"Bradley County, TN",2007.0,23.0,Bradley County, TN
"Bradley County, TN",2008.0,13.0,Bradley County, TN
"Bradley County, TN",2009.0,15.0,Bradley County, TN
"Bradley County, TN",2010.0,21.0,Bradley County, TN
"Bradley County, TN",2011.0,16.0,Bradley County, TN
"Bradley County, TN",2012.0,21.0,Bradley County, TN
"Bradley County, TN",2013.0,17.0,Bradley County, TN
"Bradley County, TN",2014.0,24.0,Bradley County, TN
"Bradley County, TN",2015.0,19.0,Bradley County, TN
"Brazoria County, TX",2003.0,13.0,Brazoria County, TX
"Brazoria County, TX",2004.0,19.0,Brazoria County, TX
"Brazoria County, TX",2005.0,31.0,Brazoria County, TX
"Brazoria County, TX",2006.0,27.0,Brazoria County, TX
"Brazoria County, TX",2007.0,22.0,Brazoria County, TX
"Brazoria County, TX",2008.0,24.0,Brazoria County, TX
"Brazoria County, TX",2009.0,37.0,Brazoria County, TX
"Brazoria County, TX",2010.0,24.0,Brazoria County, TX
"Brazoria County, TX",2011.0,36.0,Brazoria County, TX
"Brazoria County, TX",2012.0,36.0,Brazoria County, TX
"Brazoria County, TX",2013.0,26.0,Brazoria County, TX
"Brazoria County, TX",2014.0,20.0,Brazoria County, TX
"Brazoria County, TX",2015.0,29.0,Brazoria County, TX
"Brazos County, TX",2008.0,10.0,Brazos County, TX
"Brazos County, TX",2010.0,11.0,Brazos County, TX
"Brazos County, TX",2011.0,19.0,Brazos County, TX
"Brazos County, TX",2014.0,20.0,Brazos County, TX
"Brazos County, TX",2015.0,17.0,Brazos County, TX
"Breathitt County, KY",2008.0,10.0,Breathitt County, KY
"Breathitt County, KY",2010.0,11.0,Breathitt County, KY
"Brevard County, FL",2003.0,83.0,Brevard County, FL
"Brevard County, FL",2004.0,96.0,Brevard County, FL
"Brevard County, FL",2005.0,90.0,Brevard County, FL
"Brevard County, FL",2006.0,91.0,Brevard County, FL
"Brevard County, FL",2007.0,84.0,Brevard County, FL
"Brevard County, FL",2008.0,109.0,Brevard County, FL
"Brevard County, FL",2009.0,122.0,Brevard County, FL
"Brevard County, FL",2010.0,119.0,Brevard County, FL
"Brevard County, FL",2011.0,107.0,Brevard County, FL
"Brevard County, FL",2012.0,98.0,Brevard County, FL
"Brevard County, FL",2013.0,82.0,Brevard County, FL
"Brevard County, FL",2014.0,96.0,Brevard County, FL
"Brevard County, FL",2015.0,132.0,Brevard County, FL
"Bristol County, MA",2003.0,110.0,Bristol County, MA
"Bristol County, MA",2004.0,94.0,Bristol County, MA
"Bristol County, MA",2005.0,79.0,Bristol County, MA
"Bristol County, MA",2006.0,98.0,Bristol County, MA
"Bristol County, MA",2007.0,87.0,Bristol County, MA
"Bristol County, MA",2008.0,102.0,Bristol County, MA
"Bristol County, MA",2009.0,82.0,Bristol County, MA
"Bristol County, MA",2010.0,99.0,Bristol County, MA
"Bristol County, MA",2011.0,110.0,Bristol County, MA
"Bristol County, MA",2012.0,113.0,Bristol County, MA
"Bristol County, MA",2013.0,133.0,Bristol County, MA
"Bristol County, MA",2014.0,163.0,Bristol County, MA
"Bristol County, MA",2015.0,175.0,Bristol County, MA
"Bristol County, RI",2014.0,11.0,Bristol County, RI
"Bronx County, NY",2003.0,192.0,Bronx County, NY
"Bronx County, NY",2004.0,175.0,Bronx County, NY
"Bronx County, NY",2005.0,189.0,Bronx County, NY
"Bronx County, NY",2006.0,243.0,Bronx County, NY
"Bronx County, NY",2007.0,223.0,Bronx County, NY
"Bronx County, NY",2008.0,187.0,Bronx County, NY
"Bronx County, NY",2009.0,176.0,Bronx County, NY
"Bronx County, NY",2010.0,169.0,Bronx County, NY
"Bronx County, NY",2011.0,182.0,Bronx County, NY
"Bronx County, NY",2012.0,198.0,Bronx County, NY
"Bronx County, NY",2013.0,203.0,Bronx County, NY
"Bronx County, NY",2014.0,204.0,Bronx County, NY
"Bronx County, NY",2015.0,285.0,Bronx County, NY
"Brooke County, WV",2011.0,14.0,Brooke County, WV
"Brooke County, WV",2014.0,10.0,Brooke County, WV
"Broome County, NY",2007.0,10.0,Broome County, NY
"Broome County, NY",2008.0,12.0,Broome County, NY
"Broome County, NY",2009.0,11.0,Broome County, NY
"Broome County, NY",2010.0,16.0,Broome County, NY
"Broome County, NY",2011.0,17.0,Broome County, NY
"Broome County, NY",2012.0,16.0,Broome County, NY
"Broome County, NY",2013.0,27.0,Broome County, NY
"Broome County, NY",2014.0,34.0,Broome County, NY
"Broome County, NY",2015.0,34.0,Broome County, NY
"Broward County, FL",2003.0,170.0,Broward County, FL
"Broward County, FL",2004.0,228.0,Broward County, FL
"Broward County, FL",2005.0,285.0,Broward County, FL
"Broward County, FL",2006.0,249.0,Broward County, FL
"Broward County, FL",2007.0,242.0,Broward County, FL
"Broward County, FL",2008.0,269.0,Broward County, FL
"Broward County, FL",2009.0,258.0,Broward County, FL
"Broward County, FL",2010.0,220.0,Broward County, FL
"Broward County, FL",2011.0,186.0,Broward County, FL
"Broward County, FL",2012.0,191.0,Broward County, FL
"Broward County, FL",2013.0,176.0,Broward County, FL
"Broward County, FL",2014.0,190.0,Broward County, FL
"Broward County, FL",2015.0,252.0,Broward County, FL
"Brown County, OH",2008.0,12.0,Brown County, OH
"Brown County, OH",2010.0,16.0,Brown County, OH
"Brown County, OH",2011.0,11.0,Brown County, OH
"Brown County, OH",2012.0,13.0,Brown County, OH
"Brown County, OH",2013.0,17.0,Brown County, OH
"Brown County, OH",2014.0,17.0,Brown County, OH
"Brown County, OH",2015.0,25.0,Brown County, OH
"Brown County, WI",2004.0,11.0,Brown County, WI
"Brown County, WI",2006.0,10.0,Brown County, WI
"Brown County, WI",2007.0,10.0,Brown County, WI
"Brown County, WI",2009.0,16.0,Brown County, WI
"Brown County, WI",2010.0,11.0,Brown County, WI
"Brown County, WI",2011.0,22.0,Brown County, WI
"Brown County, WI",2012.0,21.0,Brown County, WI
"Brown County, WI",2013.0,18.0,Brown County, WI
"Brown County, WI",2014.0,20.0,Brown County, WI
"Brown County, WI",2015.0,19.0,Brown County, WI
"Brunswick County, NC",2003.0,10.0,Brunswick County, NC
"Brunswick County, NC",2004.0,11.0,Brunswick County, NC
"Brunswick County, NC",2005.0,17.0,Brunswick County, NC
"Brunswick County, NC",2006.0,17.0,Brunswick County, NC
"Brunswick County, NC",2008.0,15.0,Brunswick County, NC
"Brunswick County, NC",2009.0,25.0,Brunswick County, NC
"Brunswick County, NC",2010.0,20.0,Brunswick County, NC
"Brunswick County, NC",2011.0,29.0,Brunswick County, NC
"Brunswick County, NC",2012.0,25.0,Brunswick County, NC
"Brunswick County, NC",2013.0,28.0,Brunswick County, NC
"Brunswick County, NC",2014.0,20.0,Brunswick County, NC
"Brunswick County, NC",2015.0,28.0,Brunswick County, NC
"Bryan County, OK",2012.0,12.0,Bryan County, OK
"Buchanan County, MO",2009.0,10.0,Buchanan County, MO
"Buchanan County, MO",2013.0,13.0,Buchanan County, MO
"Buchanan County, MO",2014.0,11.0,Buchanan County, MO
"Buchanan County, VA",2005.0,10.0,Buchanan County, VA
"Buchanan County, VA",2008.0,13.0,Buchanan County, VA
"Buchanan County, VA",2011.0,10.0,Buchanan County, VA
"Buchanan County, VA",2012.0,13.0,Buchanan County, VA
"Bucks County, PA",2003.0,57.0,Bucks County, PA
"Bucks County, PA",2004.0,55.0,Bucks County, PA
"Bucks County, PA",2005.0,57.0,Bucks County, PA
"Bucks County, PA",2006.0,101.0,Bucks County, PA
"Bucks County, PA",2007.0,80.0,Bucks County, PA
"Bucks County, PA",2008.0,72.0,Bucks County, PA
"Bucks County, PA",2009.0,96.0,Bucks County, PA
"Bucks County, PA",2010.0,81.0,Bucks County, PA
"Bucks County, PA",2011.0,121.0,Bucks County, PA
"Bucks County, PA",2012.0,115.0,Bucks County, PA
"Bucks County, PA",2013.0,150.0,Bucks County, PA
"Bucks County, PA",2014.0,158.0,Bucks County, PA
"Bucks County, PA",2015.0,138.0,Bucks County, PA
"Bullitt County, KY",2011.0,12.0,Bullitt County, KY
"Bullitt County, KY",2012.0,22.0,Bullitt County, KY
"Bullitt County, KY",2013.0,10.0,Bullitt County, KY
"Bullitt County, KY",2014.0,25.0,Bullitt County, KY
"Bullitt County, KY",2015.0,13.0,Bullitt County, KY
"Buncombe County, NC",2003.0,22.0,Buncombe County, NC
"Buncombe County, NC",2004.0,31.0,Buncombe County, NC
"Buncombe County, NC",2005.0,35.0,Buncombe County, NC
"Buncombe County, NC",2006.0,22.0,Buncombe County, NC
"Buncombe County, NC",2007.0,27.0,Buncombe County, NC
"Buncombe County, NC",2008.0,19.0,Buncombe County, NC
"Buncombe County, NC",2009.0,17.0,Buncombe County, NC
"Buncombe County, NC",2010.0,21.0,Buncombe County, NC
"Buncombe County, NC",2011.0,22.0,Buncombe County, NC
"Buncombe County, NC",2012.0,25.0,Buncombe County, NC
"Buncombe County, NC",2013.0,12.0,Buncombe County, NC
"Buncombe County, NC",2014.0,28.0,Buncombe County, NC
"Buncombe County, NC",2015.0,37.0,Buncombe County, NC
"Bureau County, IL",2015.0,11.0,Bureau County, IL
"Burke County, NC",2003.0,10.0,Burke County, NC
"Burke County, NC",2004.0,17.0,Burke County, NC
"Burke County, NC",2005.0,14.0,Burke County, NC
"Burke County, NC",2006.0,20.0,Burke County, NC
"Burke County, NC",2007.0,25.0,Burke County, NC
"Burke County, NC",2008.0,23.0,Burke County, NC
"Burke County, NC",2009.0,17.0,Burke County, NC
"Burke County, NC",2010.0,19.0,Burke County, NC
"Burke County, NC",2011.0,16.0,Burke County, NC
"Burke County, NC",2012.0,22.0,Burke County, NC
"Burke County, NC",2013.0,29.0,Burke County, NC
"Burke County, NC",2014.0,23.0,Burke County, NC
"Burke County, NC",2015.0,31.0,Burke County, NC
"Burlington County, NJ",2003.0,26.0,Burlington County, NJ
"Burlington County, NJ",2004.0,27.0,Burlington County, NJ
"Burlington County, NJ",2005.0,30.0,Burlington County, NJ
"Burlington County, NJ",2006.0,44.0,Burlington County, NJ
"Burlington County, NJ",2007.0,27.0,Burlington County, NJ
"Burlington County, NJ",2008.0,34.0,Burlington County, NJ
"Burlington County, NJ",2009.0,29.0,Burlington County, NJ
"Burlington County, NJ",2010.0,46.0,Burlington County, NJ
"Burlington County, NJ",2011.0,49.0,Burlington County, NJ
"Burlington County, NJ",2012.0,69.0,Burlington County, NJ
"Burlington County, NJ",2013.0,71.0,Burlington County, NJ
"Burlington County, NJ",2014.0,62.0,Burlington County, NJ
"Burlington County, NJ",2015.0,82.0,Burlington County, NJ
"Butler County, KS",2012.0,10.0,Butler County, KS
"Butler County, KS",2013.0,11.0,Butler County, KS
"Butler County, KY",2015.0,10.0,Butler County, KY
"Butler County, MO",2009.0,12.0,Butler County, MO
"Butler County, MO",2011.0,15.0,Butler County, MO
"Butler County, MO",2014.0,13.0,Butler County, MO
"Butler County, OH",2003.0,41.0,Butler County, OH
"Butler County, OH",2004.0,39.0,Butler County, OH
"Butler County, OH",2005.0,52.0,Butler County, OH
"Butler County, OH",2006.0,60.0,Butler County, OH
"Butler County, OH",2007.0,74.0,Butler County, OH
"Butler County, OH",2008.0,77.0,Butler County, OH
"Butler County, OH",2009.0,69.0,Butler County, OH
"Butler County, OH",2010.0,61.0,Butler County, OH
"Butler County, OH",2011.0,104.0,Butler County, OH
"Butler County, OH",2012.0,90.0,Butler County, OH
"Butler County, OH",2013.0,120.0,Butler County, OH
"Butler County, OH",2014.0,151.0,Butler County, OH
"Butler County, OH",2015.0,194.0,Butler County, OH
"Butler County, PA",2003.0,13.0,Butler County, PA
"Butler County, PA",2004.0,12.0,Butler County, PA
"Butler County, PA",2005.0,10.0,Butler County, PA
"Butler County, PA",2006.0,13.0,Butler County, PA
"Butler County, PA",2007.0,17.0,Butler County, PA
"Butler County, PA",2008.0,14.0,Butler County, PA
"Butler County, PA",2009.0,17.0,Butler County, PA
"Butler County, PA",2010.0,19.0,Butler County, PA
"Butler County, PA",2011.0,27.0,Butler County, PA
"Butler County, PA",2012.0,22.0,Butler County, PA
"Butler County, PA",2013.0,37.0,Butler County, PA
"Butler County, PA",2014.0,34.0,Butler County, PA
"Butler County, PA",2015.0,52.0,Butler County, PA
"Butte County, CA",2003.0,40.0,Butte County, CA
"Butte County, CA",2004.0,31.0,Butte County, CA
"Butte County, CA",2005.0,25.0,Butte County, CA
"Butte County, CA",2006.0,46.0,Butte County, CA
"Butte County, CA",2007.0,58.0,Butte County, CA
"Butte County, CA",2008.0,58.0,Butte County, CA
